trade_id,entry_time_ist,entry_price,entry_utc,exit_time_ist,exit_price,exit_utc,trigger_delay_min,total_time_min,market_structure,directional_bias,trade_class,trade_status,confidence,outcome,return_pct,reason,mfe_pct,mae_pct
125,2026-08-05 13:20:00 IST,24526.0,2026-08-05 07:50:00,2026-08-05 15:25:00 IST,24624.650390625,2026-08-05 09:55:00,,125,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,LOSS,0.4022,EOD: Price moved against predicted direction,0.5975,-0.0932
126,2026-08-05 13:25:00 IST,24528.69921875,2026-08-05 07:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
127,2026-08-05 13:30:00 IST,24520.05078125,2026-08-05 08:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
128,2026-08-05 13:35:00 IST,24520.5,2026-08-05 08:05:00,2026-08-05 15:25:00 IST,24624.650390625,2026-08-05 09:55:00,,110,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,LOSS,0.4247,EOD: Price moved against predicted direction,0.6201,-0.0708
129,2026-08-05 13:40:00 IST,24503.150390625,2026-08-05 08:10:00,2026-08-05 15:25:00 IST,24624.650390625,2026-08-05 09:55:00,,105,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,LOSS,0.4959,EOD: Price moved against predicted direction,0.6913,0.0
130,2026-08-05 13:45:00 IST,24527.599609375,2026-08-05 08:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
131,2026-08-05 13:50:00 IST,24517.25,2026-08-05 08:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
132,2026-08-05 13:55:00 IST,24514.55078125,2026-08-05 08:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
133,2026-08-05 14:00:00 IST,24524.80078125,2026-08-05 08:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
134,2026-08-05 14:05:00 IST,24523.44921875,2026-08-05 08:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
135,2026-08-05 14:10:00 IST,24513.650390625,2026-08-05 08:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
136,2026-08-05 14:15:00 IST,24507.44921875,2026-08-05 08:45:00,2026-08-05 15:25:00 IST,24624.650390625,2026-08-05 09:55:00,,70,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,LOSS,0.4782,EOD: Price moved against predicted direction,0.6737,-0.012
137,2026-08-05 14:20:00 IST,24505.349609375,2026-08-05 08:50:00,2026-08-05 15:25:00 IST,24624.650390625,2026-08-05 09:55:00,,65,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,LOSS,0.4868,EOD: Price moved against predicted direction,0.6823,-0.0035
138,2026-08-05 14:25:00 IST,24504.5,2026-08-05 08:55:00,2026-08-05 15:25:00 IST,24624.650390625,2026-08-05 09:55:00,,60,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,LOSS,0.4903,EOD: Price moved against predicted direction,0.6858,0.0
139,2026-08-05 14:30:00 IST,24505.099609375,2026-08-05 09:00:00,2026-08-05 15:25:00 IST,24624.650390625,2026-08-05 09:55:00,,55,SIDEWAYS_TO_BEARISH,MILD_BEARISH,MILD_DIRECTIONAL,CONDITIONAL,40,LOSS,0.4879,EOD: Price moved against predicted direction,0.6833,0.0
140,2026-08-05 14:35:00 IST,24516.349609375,2026-08-05 09:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
141,2026-08-05 14:40:00 IST,24505.69921875,2026-08-05 09:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
142,2026-08-05 14:45:00 IST,24517.05078125,2026-08-05 09:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
143,2026-08-05 14:50:00 IST,24511.25,2026-08-05 09:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
144,2026-08-05 14:55:00 IST,24524.19921875,2026-08-05 09:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
145,2026-08-05 15:00:00 IST,24532.44921875,2026-08-05 09:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
146,2026-08-05 15:05:00 IST,24540.099609375,2026-08-05 09:35:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
147,2026-08-05 15:10:00 IST,24572.25,2026-08-05 09:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
148,2026-08-05 15:15:00 IST,24570.19921875,2026-08-05 09:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
149,2026-08-05 15:20:00 IST,24570.19921875,2026-08-05 09:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
150,2026-08-05 15:25:00 IST,24624.650390625,2026-08-05 09:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
151,2026-08-06 09:15:00 IST,24625.94921875,2026-08-06 03:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
152,2026-08-06 09:20:00 IST,24637.5,2026-08-06 03:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
153,2026-08-06 09:25:00 IST,24635.25,2026-08-06 03:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
154,2026-08-06 09:30:00 IST,24624.55078125,2026-08-06 04:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
155,2026-08-06 09:35:00 IST,24632.94921875,2026-08-06 04:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
156,2026-08-06 09:40:00 IST,24645.150390625,2026-08-06 04:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
157,2026-08-06 09:45:00 IST,24659.650390625,2026-08-06 04:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
158,2026-08-06 09:50:00 IST,24662.30078125,2026-08-06 04:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
159,2026-08-06 09:55:00 IST,24636.349609375,2026-08-06 04:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
160,2026-08-06 10:00:00 IST,24614.55078125,2026-08-06 04:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
161,2026-08-06 10:05:00 IST,24620.69921875,2026-08-06 04:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
162,2026-08-06 10:10:00 IST,24630.849609375,2026-08-06 04:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
163,2026-08-06 10:15:00 IST,24619.900390625,2026-08-06 04:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
164,2026-08-06 10:20:00 IST,24638.650390625,2026-08-06 04:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
165,2026-08-06 10:25:00 IST,24635.69921875,2026-08-06 04:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
166,2026-08-06 10:30:00 IST,24635.55078125,2026-08-06 05:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
167,2026-08-06 10:35:00 IST,24639.599609375,2026-08-06 05:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
168,2026-08-06 10:40:00 IST,24636.650390625,2026-08-06 05:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
169,2026-08-06 10:45:00 IST,24626.900390625,2026-08-06 05:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
170,2026-08-06 10:50:00 IST,24628.05078125,2026-08-06 05:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
171,2026-08-06 10:55:00 IST,24630.69921875,2026-08-06 05:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
172,2026-08-06 11:00:00 IST,24629.75,2026-08-06 05:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
173,2026-08-06 11:05:00 IST,24638.349609375,2026-08-06 05:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
174,2026-08-06 11:10:00 IST,24652.44921875,2026-08-06 05:40:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
175,2026-08-06 11:15:00 IST,24663.900390625,2026-08-06 05:45:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
176,2026-08-06 11:20:00 IST,24669.650390625,2026-08-06 05:50:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
177,2026-08-06 11:25:00 IST,24672.55078125,2026-08-06 05:55:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
178,2026-08-06 11:30:00 IST,24659.75,2026-08-06 06:00:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
179,2026-08-06 11:35:00 IST,24651.5,2026-08-06 06:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
180,2026-08-06 11:40:00 IST,24633.650390625,2026-08-06 06:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
181,2026-08-06 11:45:00 IST,24635.650390625,2026-08-06 06:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
182,2026-08-06 11:50:00 IST,24645.30078125,2026-08-06 06:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
183,2026-08-06 11:55:00 IST,24659.900390625,2026-08-06 06:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
184,2026-08-06 12:00:00 IST,24654.69921875,2026-08-06 06:30:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
185,2026-08-06 12:05:00 IST,24651.650390625,2026-08-06 06:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
186,2026-08-06 12:10:00 IST,24643.150390625,2026-08-06 06:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
187,2026-08-06 12:15:00 IST,24646.349609375,2026-08-06 06:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
188,2026-08-06 12:20:00 IST,24635.599609375,2026-08-06 06:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
189,2026-08-06 12:25:00 IST,24637.05078125,2026-08-06 06:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
190,2026-08-06 12:30:00 IST,24645.30078125,2026-08-06 07:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
191,2026-08-06 12:35:00 IST,24642.650390625,2026-08-06 07:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
192,2026-08-06 12:40:00 IST,24646.25,2026-08-06 07:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
193,2026-08-06 12:45:00 IST,24636.30078125,2026-08-06 07:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
194,2026-08-06 12:50:00 IST,24631.94921875,2026-08-06 07:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
195,2026-08-06 12:55:00 IST,24629.05078125,2026-08-06 07:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
196,2026-08-06 13:00:00 IST,24642.55078125,2026-08-06 07:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
197,2026-08-06 13:05:00 IST,24627.150390625,2026-08-06 07:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
198,2026-08-06 13:10:00 IST,24622.19921875,2026-08-06 07:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
199,2026-08-06 13:15:00 IST,24651.599609375,2026-08-06 07:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
200,2026-08-06 13:20:00 IST,24618.900390625,2026-08-06 07:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
201,2026-08-06 13:25:00 IST,24628.0,2026-08-06 07:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
202,2026-08-06 13:30:00 IST,24640.69921875,2026-08-06 08:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
203,2026-08-06 13:35:00 IST,24633.80078125,2026-08-06 08:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
204,2026-08-06 13:40:00 IST,24633.05078125,2026-08-06 08:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
205,2026-08-06 13:45:00 IST,24613.599609375,2026-08-06 08:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
206,2026-08-06 13:50:00 IST,24629.25,2026-08-06 08:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
207,2026-08-06 13:55:00 IST,24647.25,2026-08-06 08:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
208,2026-08-06 14:00:00 IST,24648.05078125,2026-08-06 08:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
209,2026-08-06 14:05:00 IST,24649.19921875,2026-08-06 08:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
210,2026-08-06 14:10:00 IST,24651.099609375,2026-08-06 08:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
211,2026-08-06 14:15:00 IST,24654.30078125,2026-08-06 08:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
212,2026-08-06 14:20:00 IST,24657.5,2026-08-06 08:50:00,2026-08-06 15:25:00 IST,24636.0,2026-08-06 09:55:00,,65,SIDEWAYS_TO_BULLISH,MILD_BULLISH,MILD_DIRECTIONAL,CONDITIONAL,40,LOSS,-0.0872,EOD: Price moved against predicted direction,0.0,-0.5299
213,2026-08-06 14:25:00 IST,24654.900390625,2026-08-06 08:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
214,2026-08-06 14:30:00 IST,24649.30078125,2026-08-06 09:00:00,2026-08-06 15:25:00 IST,24636.0,2026-08-06 09:55:00,,55,SIDEWAYS_TO_BULLISH,MILD_BULLISH,MILD_DIRECTIONAL,CONDITIONAL,40,LOSS,-0.054,EOD: Price moved against predicted direction,0.0,-0.4968
215,2026-08-06 14:35:00 IST,24643.599609375,2026-08-06 09:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
216,2026-08-06 14:40:00 IST,24638.349609375,2026-08-06 09:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
217,2026-08-06 14:45:00 IST,24644.55078125,2026-08-06 09:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
218,2026-08-06 14:50:00 IST,24636.25,2026-08-06 09:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
219,2026-08-06 14:55:00 IST,24633.0,2026-08-06 09:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
220,2026-08-06 15:00:00 IST,24621.69921875,2026-08-06 09:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
221,2026-08-06 15:05:00 IST,24628.19921875,2026-08-06 09:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
222,2026-08-06 15:10:00 IST,24628.5,2026-08-06 09:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
223,2026-08-06 15:15:00 IST,24627.94921875,2026-08-06 09:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
224,2026-08-06 15:20:00 IST,24627.94921875,2026-08-06 09:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,30,NO_TRADE,,No trade warranted,0.0,0.0
225,2026-08-06 15:25:00 IST,24636.0,2026-08-06 09:55:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
226,2026-08-07 09:15:00 IST,24592.19921875,2026-08-07 03:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
227,2026-08-07 09:20:00 IST,24611.69921875,2026-08-07 03:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
228,2026-08-07 09:25:00 IST,24601.599609375,2026-08-07 03:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
229,2026-08-07 09:30:00 IST,24601.69921875,2026-08-07 04:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
230,2026-08-07 09:35:00 IST,24604.400390625,2026-08-07 04:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
231,2026-08-07 09:40:00 IST,24618.0,2026-08-07 04:10:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
232,2026-08-07 09:45:00 IST,24611.099609375,2026-08-07 04:15:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
233,2026-08-07 09:50:00 IST,24622.150390625,2026-08-07 04:20:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
234,2026-08-07 09:55:00 IST,24626.5,2026-08-07 04:25:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
235,2026-08-07 10:00:00 IST,24613.55078125,2026-08-07 04:30:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
236,2026-08-07 10:05:00 IST,24613.19921875,2026-08-07 04:35:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
237,2026-08-07 10:10:00 IST,24599.69921875,2026-08-07 04:40:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
238,2026-08-07 10:15:00 IST,24576.900390625,2026-08-07 04:45:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
239,2026-08-07 10:20:00 IST,24574.599609375,2026-08-07 04:50:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
240,2026-08-07 10:25:00 IST,24566.900390625,2026-08-07 04:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
241,2026-08-07 10:30:00 IST,24571.150390625,2026-08-07 05:00:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
242,2026-08-07 10:35:00 IST,24574.75,2026-08-07 05:05:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
243,2026-08-07 10:40:00 IST,24569.349609375,2026-08-07 05:10:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
244,2026-08-07 10:45:00 IST,24577.44921875,2026-08-07 05:15:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
245,2026-08-07 10:50:00 IST,24582.150390625,2026-08-07 05:20:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
246,2026-08-07 10:55:00 IST,24570.349609375,2026-08-07 05:25:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
247,2026-08-07 11:00:00 IST,24555.05078125,2026-08-07 05:30:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
248,2026-08-07 11:05:00 IST,24567.05078125,2026-08-07 05:35:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
249,2026-08-07 11:10:00 IST,24567.599609375,2026-08-07 05:40:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
250,2026-08-07 11:15:00 IST,24562.849609375,2026-08-07 05:45:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
251,2026-08-07 11:20:00 IST,24576.94921875,2026-08-07 05:50:00,,,,,,VOLATILE_EXPANSION,MIXED,NO_TRADE,NO_TRADE,40,NO_TRADE,,No trade warranted,0.0,0.0
252,2026-08-07 11:25:00 IST,24584.80078125,2026-08-07 05:55:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
253,2026-08-07 11:30:00 IST,24578.599609375,2026-08-07 06:00:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
254,2026-08-07 11:35:00 IST,24585.69921875,2026-08-07 06:05:00,,,,,,SIDEWAYS,NEUTRAL,NO_TRADE,NO_TRADE,50,NO_TRADE,,No trade warranted,0.0,0.0
